tmdbId,title,overview,cast,director
10593,The Phantom of the Opera,"Gory remake of the Gaston Leroux classic story, only this time, the phantom is not disfigured, but a man who was raised by rats deep under the Paris Opera House.","Julian Sands,Asia Argento,Andrea Di Stefano",
10657,Needful Things,"A mysterious new shop opens in a small town which always seems to stock the deepest desires of each shopper, with a price far heavier than expected.","Max von Sydow,Ed Harris,Bonnie Bedelia",Fraser Clarke Heston
10664,[REC]Â²,"The action continues from [REC], with the medical officer and a SWAT team outfitted with video cameras are sent into the sealed off apartment to control the situation.","Jonathan D. Mellor,Ã“scar Zafra,Ariel Casas",
10665,The Strangers,"After returning from a wedding reception, a couple staying in an isolated vacation house receive a knock on the door in the mid-hours of the night. What ensues is a violent invasion by three strangers, their faces hidden behind masks. The couple find themselves in a violent struggle, in which they go beyond what either of them thought capable in order to survive.","Liv Tyler,Scott Speedman,Glenn Howerton",
10676,Halloween III: Season of the Witch,"Dr. Daniel Challis and Ellie Grimbridge stumble onto a gruesome murder scheme when Ellie's novelty-salesman father, Harry, is killed while in possession of a halloween mask made by the Silver Shamrock mask company. The company's owner, Conal Cochran, wants to return Halloween to its darker roots using his masks -- and his unspeakable scheme would unleash death and destruction across the country.","Tom Atkins,Stacey Nelkin,Dan O'Herlihy",
10692,Henry: Portrait of a Serial Killer,"Henry likes to kill people, in different ways each time. Henry shares an apartment with Otis. When Otis' sister comes to stay, we see both sides of Henry: ""the guy next door"" and the serial killer.","Michael Rooker,Tracy Arnold,Tom Towles",
10706,Mimic 2,"When a cockroach-spread plague threatened to decimate the child population of New York City in the original Mimic, biologist Susan Tyler and her research associates developed a species of ""Judas"" bugs and introduced them into the environment, where they were to ""mimic"" the diseased roaches and infiltrate their grubby habitats. The plan worked until the bugs evolved to mimic their next prey.....humans! Just when they were all thought to be dead, the giant cockroaches are back, and this time they've mutated to take on human form!","Bruno Campos,Alix Koromzay,Will Estes",Jean de Segonzac
10725,Wolfen,A city cop is assigned to solve a bizarre set of violent murders where it appears that the victims were killed by animals. In his pursuit he learns of an Indian legend about wolf spirits.,"Albert Finney,Diane Venora,Edward James Olmos",
10726,American Psycho II: All American Girl,"Rachel is a criminology student hoping to land a position as a teacher's assistant for professor Robert Starkman. She's sure this position will pave the way to an FBI career, and she's willing to do anything to obtain it -- including killing her classmates. The school psychiatrist, Dr. Daniels, becomes aware that Rachel is insane, but Rachel is skilled at her dangerous game of death and identity theft.","Mila Kunis,William Shatner,Geraint Wyn Davies",Morgan J. Freeman
10727,Darkness Falls,"A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before.","Chaney Kley,Emma Caulfield,Lee Cormie",Jonathan Liebesman
10728,Faust,"God and Satan war over earth; to settle things, they wager on the soul of Faust, a learned and prayerful alchemist.","GÃ¶sta Ekman,Emil Jannings,Camilla Horn",F. W. Murnau
10756,The Haunted Mansion,"Workaholic Jim Evers and his wife/business partner Sara get a call one night from  a mansion owner, Edward Gracey, who wants to sell his house. Once the Evers family arrive at the mansion, a torrential thunderstorm of mysterious origin strands them with the brooding, eccentric Gracey, his mysterious butler, and a variety of residents both seen and unseen.","Eddie Murphy,Marsha Thomason,Terence Stamp",Rob Minkoff
10766,Damien: Omen II,"Since the sudden and highly suspicious death of his parents, 12-year-old Damien has been in the charge of his wealthy aunt and uncle. Widely feared to be the Antichrist, Damien relentlessly plots to seize control of his uncle's business empireâ€”and the world. Anyone attempting to unravel the secrets of Damien's sinister past or fiendish future meets with a swift and cruel demise.","William Holden,Lee Grant,Jonathan Scott-Taylor",Don Taylor
10768,Omen III: The Final Conflict,"Damien Thorn has helped rescue the world from a recession, appearing to be a benign corporate benefactor. When he then becomes U.S. Ambassador to the United Kingdom, Damien fulfills a terrifying biblical prophecy. He also faces his own potential demise as an astronomical event brings about the second coming of Christ.","Sam Neill,Rossano Brazzi,Don Gordon",Graham Baker
10776,Little Shop of Horrors,"Seymour Krelborn is a nerdy orphan working at Mushnik's, a flower shop in urban Skid Row. He harbors a crush on fellow co-worker Audrey Fulquard, and is berated by Mr. Mushnik daily. One day Seymour finds a very mysterious unidentified plant which he calls Audrey II. The plant seems to have a craving for blood and soon begins to sing for his supper.","Rick Moranis,Ellen Greene,Vincent Gardenia",Frank Oz
10779,The Frighteners,"Once an architect, Frank Bannister now passes himself off as an exorcist of evil spirits. To bolster his facade, he claims his ""special"" gift is the result of a car accident that killed his wife. But what he does not count on is more people dying in the small town where he lives. As he tries to piece together the supernatural mystery of these killings, he falls in love with the wife of one of the victims and deals with a crazy FBI agent.","Michael J. Fox,Jeffrey Combs,Jake Busey",
10781,The Texas Chainsaw Massacre: The Beginning,"Chrissie and her friends set out on a road trip for a final fling before one is shipped off to Vietnam. Along the way, bikers harass the foursome and cause an accident that throws Chrissie from the vehicle. The lawman who arrives on the scene kills one of the bikers and brings Chrissie's friends to the Hewitt homestead, where young Leatherface is learning the tools of terror.","Jordana Brewster,Taylor Handley,Diora Baird",Jonathan Liebesman
10785,The Thing From Another World,Scientists and US Air Force officials fend off a blood-thirsty alien organism while investigating at a remote arctic outpost.,"Kenneth Tobey,Margaret Sheridan,Robert Cornthwaite",Christian Nyby
10787,The Invisible Man,"Working in Dr. Cranleyâ€™s laboratory, scientist Jack Griffin was always given the latitude to conduct some of his own experiments. His sudden departure, however, has Cranleyâ€™s daughter Flora worried about him. Griffin has taken a room at the nearby Lionâ€™s Head Inn, hoping to reverse an experiment he conducted on himself that made him invisible. But the experimental drug has also warped his mind, making him aggressive and dangerous. Heâ€™s prepared to do whatever it takes to restore his appearance.","Claude Rains,Gloria Stuart,William Harrigan",James Whale
10790,The Abandoned,"Marie, a film producer, returns to her native Russia to find her birth parents. She quickly learns they are dead, and she has inherited their long-empty farmhouse. At the farm, she meets Nicolai, who claims to be her twin brother. Events take a terrifying turn when the two spot a pair of ghastly doppelgangers and the house itself seems to propel them toward a fate they should have met 40 years earlier.","Anastasia Hille,Karel Roden,Valentin Ganev",
10823,Children of the Corn,A boy preacher named Isaac goes to a town in Nebraska called Gatlin and gets all the children to murder every adult in town.,"Peter Horton,Linda Hamilton,R. G. Armstrong",Fritz Kiersch
10824,Candyman: Farewell to the Flesh,"The Candyman moves on to New Orleans and starts his horrific murders once more. This time, his intended victim is a school teacher. Her father was killed by the Candyman, and brother wrongly accused of the murders.","Tony Todd,Kelly Rowan,William O'Leary",Bill Condon
10829,Tremors 3: Back to Perfection,"Burt Gummer returns home to Perfection, Nev., to find that the town of terror has become a theme park, and when the simulated giant worm attacks turn real, the survivalist must battle the creatures once again. Gummer pits his impressive knowledge of weaponry against the newest and deadliest generation of flesh-eating graboids, with help from two young entrepreneurs.","Michael Gross,Susan Chuang,Shawn Christian",
10832,Them,"Lucas and Clementine live peacefully in their isolated country house, but one night they wake up to strange noise. They're not alone... and a group of hooded assailants begin to terrorize them throughout the night.","Olivia Bonamy,MichaÃ«l Cohen,Adriana Mocca",
10836,Dagon,"A boating accident off the coast of Spain sends Paul and his girlfriend Barbara to the decrepit fishing village of Imboca. As night falls, people start to disappear and things not quite human start to appear. Paul is pursued by the entire town. Running for his life, he uncovers Imboca's secret..they worship Dagon, a monstrous god of the sea...and Dagon's unholy offspring are on the loose...","Ezra Godden,Francisco Rabal,Raquel MeroÃ±o",Stuart Gordon
